Time,Sales Rank,New Price,List Price
"2/27/2022, 5:27:54 AM","8093","12.99",""
"2/27/2022, 11:28:49 AM","10316","12.99",""
"2/27/2022, 5:29:33 PM","11227","12.99",""
"2/27/2022, 11:30:40 PM","11422","12.99",""
"2/28/2022, 5:31:25 AM","10868","12.99",""
"2/28/2022, 11:31:46 AM","12628","12.99",""
"2/28/2022, 5:32:17 PM","13451","12.99",""
"2/28/2022, 11:33:27 PM","13770","12.99",""
"3/1/2022, 5:35:52 AM","12559","12.99",""
"3/1/2022, 11:36:17 AM","12865","12.99",""
"3/1/2022, 5:36:37 PM","14311","12.99",""
"3/1/2022, 11:37:57 PM","7990","12.99",""
"3/2/2022, 5:38:49 AM","9401","12.99",""
"3/2/2022, 11:39:18 AM","10964","12.99",""
"3/2/2022, 5:41:05 PM","6675","12.99",""
"3/2/2022, 11:42:32 PM","6328","12.99",""
"3/3/2022, 5:44:10 AM","6709","12.99",""
"3/3/2022, 11:45:07 AM","9399","12.99",""
"3/3/2022, 5:45:17 PM","10297","12.99",""
"3/3/2022, 11:46:14 PM","6938","12.99",""
"3/4/2022, 5:47:17 AM","7630","12.99",""
"3/4/2022, 11:48:11 AM","9024","12.99",""
"3/4/2022, 5:50:11 PM","10642","12.99",""
"3/4/2022, 11:50:51 PM","10701","12.99",""
"3/5/2022, 5:51:31 AM","10267","12.99",""
"3/5/2022, 11:52:21 AM","11166","12.99",""
"3/5/2022, 5:53:09 PM","7912","12.99",""
"3/5/2022, 11:53:12 PM","8244","12.99",""
"3/6/2022, 5:53:55 AM","8304","12.99",""
"3/6/2022, 11:54:26 AM","5687","12.99",""
"3/6/2022, 5:55:25 PM","4014","12.99",""
"3/6/2022, 11:57:06 PM","3729","12.99",""
"3/7/2022, 5:57:57 AM","4108","12.99",""
"3/7/2022, 11:58:23 AM","6380","12.99",""
"3/7/2022, 5:59:23 PM","5534","12.99",""
"3/8/2022, 12:00:08 AM","6161","12.99",""
"3/8/2022, 6:00:56 AM","6050","12.99",""
"3/8/2022, 12:01:40 PM","8558","12.99",""
"3/8/2022, 6:03:11 PM","9647","12.99",""
"3/9/2022, 12:03:19 AM","9650","12.99",""
"3/9/2022, 6:04:11 AM","9287","12.99",""
"3/9/2022, 12:04:26 PM","10424","12.99",""
"3/9/2022, 6:05:12 PM","11944","12.99",""
"3/10/2022, 12:05:36 AM","11710","12.99",""
"3/10/2022, 6:06:29 AM","4379","12.99",""
"3/10/2022, 12:08:20 PM","4181","12.99",""
"3/10/2022, 6:09:38 PM","4026","12.99",""
"3/11/2022, 12:10:25 AM","4337","12.99",""
"3/11/2022, 6:12:12 AM","4718","12.99",""
"3/11/2022, 12:13:04 PM","5213","12.99",""
"3/11/2022, 6:13:19 PM","4817","12.99",""
"3/12/2022, 12:13:19 AM","5517","12.99",""
"3/12/2022, 6:15:12 AM","6017","12.99",""
"3/12/2022, 12:16:10 PM","5196","12.99",""
"3/12/2022, 6:16:30 PM","4799","12.99",""
"3/13/2022, 12:17:25 AM","5273","12.99",""
"3/13/2022, 7:19:00 AM","6191","12.99",""
"3/13/2022, 1:20:06 PM","7502","12.99",""
"3/13/2022, 7:20:22 PM","5504","12.99",""
"3/14/2022, 1:21:10 AM","5750","12.99",""
"3/14/2022, 7:21:24 AM","6933","12.99",""
"3/14/2022, 1:22:20 PM","8088","12.99",""
"3/14/2022, 7:23:16 PM","4822","12.99",""
"3/15/2022, 1:23:19 AM","5084","12.99",""
"3/15/2022, 7:24:19 AM","5553","12.99",""
"3/15/2022, 1:26:22 PM","5719","12.99",""
"3/15/2022, 7:27:11 PM","5031","12.99",""
"3/16/2022, 1:27:26 AM","5801","12.99",""
"3/16/2022, 7:29:05 AM","6346","12.99",""
"3/16/2022, 1:30:01 PM","5332","12.99",""
"3/16/2022, 7:31:05 PM","6610","12.99",""
"3/17/2022, 1:31:19 AM","5174","12.99",""
"3/17/2022, 7:32:10 AM","4336","12.99",""
"3/17/2022, 1:32:35 PM","5520","12.99",""
"3/17/2022, 7:33:30 PM","7259","12.99",""
"3/18/2022, 1:34:21 AM","7341","12.99",""
"3/18/2022, 7:35:56 AM","5308","12.99",""
"3/18/2022, 1:36:56 PM","6490","12.99",""
"3/18/2022, 7:37:16 PM","7472","12.99",""
"3/19/2022, 1:37:34 AM","5386","12.99",""
"3/19/2022, 7:39:06 AM","5809","12.99",""
"3/19/2022, 1:40:06 PM","4579","12.99",""
"3/19/2022, 7:40:11 PM","5620","12.99",""
"3/20/2022, 1:40:17 AM","6238","12.99",""
"3/20/2022, 7:41:15 AM","6686","12.99",""
"3/20/2022, 1:42:06 PM","5860","12.99",""
"3/20/2022, 7:42:40 PM","7222","12.99",""
"3/21/2022, 1:43:19 AM","5157","12.99",""
"3/21/2022, 7:44:16 AM","6035","12.99",""
"3/21/2022, 1:45:13 PM","8237","12.99",""
"3/21/2022, 7:46:05 PM","6418","12.99",""
"3/22/2022, 1:46:15 AM","6787","12.99",""
"3/22/2022, 7:47:13 AM","7839","12.99",""
"3/22/2022, 1:48:18 PM","9055","12.99",""
"3/22/2022, 7:48:54 PM","6156","12.99",""
"3/23/2022, 1:49:13 AM","5388","12.99",""
"3/23/2022, 7:50:47 AM","5864","12.99",""
"3/23/2022, 1:51:25 PM","5312","12.99",""
"3/23/2022, 7:52:17 PM","6640","12.99",""
"3/24/2022, 1:52:19 AM","7088","12.99",""
"3/24/2022, 7:53:46 AM","7836","12.99",""
"3/24/2022, 1:54:49 PM","9543","12.99",""
"3/24/2022, 7:56:06 PM","10674","12.99",""
"3/25/2022, 1:56:25 AM","9839","12.99",""
"3/25/2022, 7:57:33 AM","10961","12.99",""
"3/25/2022, 1:58:21 PM","11629","12.99",""
"3/25/2022, 7:59:16 PM","12273","12.99",""
"3/26/2022, 2:00:10 AM","11348","12.99",""
"3/26/2022, 8:00:36 AM","11267","12.99",""
"3/26/2022, 2:01:09 PM","12126","12.99",""
"3/26/2022, 8:02:07 PM","4908","12.99",""
"3/27/2022, 2:02:16 AM","5255","12.99",""
"3/27/2022, 8:03:32 AM","6502","12.99",""
"3/27/2022, 2:04:16 PM","8752","12.99",""
"3/27/2022, 8:04:24 PM","6472","12.99",""
"3/28/2022, 2:05:09 AM","6564","12.99",""
"3/28/2022, 8:06:03 AM","8258","12.99",""
"3/28/2022, 2:06:18 PM","10338","12.99",""
"3/28/2022, 8:08:04 PM","11268","12.99",""
"3/29/2022, 2:09:11 AM","10745","12.99",""
"3/29/2022, 8:10:13 AM","11027","12.99",""
"3/29/2022, 2:11:03 PM","5848","12.99",""
"3/29/2022, 8:11:22 PM","4104","12.99",""
"3/30/2022, 2:14:20 AM","4771","12.99",""
"3/30/2022, 8:15:14 AM","6491","12.99",""
"3/30/2022, 2:15:18 PM","5519","12.99",""
"3/30/2022, 8:16:20 PM","6413","12.99",""
"3/31/2022, 2:17:03 AM","6502","12.99",""
"3/31/2022, 8:18:17 AM","8303","12.99",""
"3/31/2022, 2:19:31 PM","9064","12.99",""
"3/31/2022, 8:20:15 PM","10254","12.99",""
"4/1/2022, 2:21:12 AM","9249","12.99",""
"4/1/2022, 8:21:48 AM","9775","12.99",""
"4/1/2022, 2:22:57 PM","11145","12.99",""
"4/1/2022, 8:23:27 PM","7446","12.99",""
"4/2/2022, 2:24:18 AM","7460","12.99",""
"4/2/2022, 8:24:43 AM","5206","12.99",""
"4/2/2022, 2:25:15 PM","6484","12.99",""
"4/2/2022, 8:26:17 PM","8970","12.99",""
"4/3/2022, 2:27:21 AM","8511","12.99",""
"4/3/2022, 8:27:34 AM","5752","12.99",""
"4/3/2022, 2:29:08 PM","5903","12.99",""
"4/3/2022, 8:29:13 PM","7786","12.99",""
"4/4/2022, 2:29:18 AM","7729","12.99",""
"4/4/2022, 8:29:39 AM","8673","12.99",""
"4/4/2022, 2:31:09 PM","6515","12.99",""
"4/4/2022, 8:31:59 PM","4739","12.99",""
"4/5/2022, 2:32:17 AM","4893","12.99",""
"4/5/2022, 8:32:35 AM","6326","12.99",""
"4/5/2022, 2:33:28 PM","8013","12.99",""
"4/5/2022, 8:34:21 PM","9007","12.99",""
"4/6/2022, 2:34:24 AM","8179","12.99",""
"4/6/2022, 8:35:59 AM","9432","12.99",""
"4/6/2022, 2:36:17 PM","10279","12.99",""
"4/6/2022, 8:37:04 PM","6723","12.99",""
"4/7/2022, 2:37:18 AM","7049","12.99",""
"4/7/2022, 8:39:01 AM","8191","12.99",""
"4/7/2022, 2:39:55 PM","9992","12.99",""
"4/7/2022, 8:40:38 PM","6916","12.99",""
"4/8/2022, 2:41:26 AM","6936","12.99",""
"4/8/2022, 8:42:15 AM","8567","12.99",""
"4/8/2022, 2:43:14 PM","10022","12.99",""
"4/8/2022, 8:44:17 PM","10477","12.99",""
"4/9/2022, 2:44:29 AM","9699","12.99",""
"4/9/2022, 8:51:22 AM","10201","12.99",""
"4/9/2022, 2:53:44 PM","10952","12.99",""
"4/9/2022, 9:02:49 PM","11609","12.99",""
"4/10/2022, 3:03:16 AM","10740","12.99",""
"4/10/2022, 9:04:45 AM","10911","12.99",""
"4/10/2022, 3:06:15 PM","11948","12.99",""
"4/10/2022, 9:08:27 PM","12809","12.99",""
"4/11/2022, 3:10:15 AM","12411","12.99",""
"4/11/2022, 9:11:24 AM","12287","12.99",""
"4/11/2022, 3:15:38 PM","13044","12.99",""
"4/11/2022, 9:31:20 PM","13595","12.99",""
"4/12/2022, 3:32:14 AM","12961","12.99",""
"4/12/2022, 9:32:57 AM","13020","12.99",""
"4/12/2022, 3:43:26 PM","13140","12.99",""
"4/12/2022, 9:57:51 PM","14258","12.99",""
"4/13/2022, 3:58:30 AM","13671","12.99",""
"4/13/2022, 9:59:25 AM","8620","12.99",""
"4/13/2022, 4:00:52 PM","9935","12.99",""
"4/13/2022, 10:02:06 PM","11293","12.99",""
"4/14/2022, 4:02:42 AM","11008","12.99",""
"4/14/2022, 10:03:25 AM","11885","12.99",""
"4/14/2022, 4:04:37 PM","12759","12.99",""
"4/14/2022, 10:06:12 PM","13206","12.99",""
"4/15/2022, 4:06:33 AM","12522","12.99",""
"4/15/2022, 10:43:58 AM","6731","12.99",""
"4/17/2022, 3:16:23 AM","10071","12.99",""
"4/17/2022, 3:20:53 PM","6148","12.99",""
"4/17/2022, 9:29:57 PM","4886","12.99",""
"4/18/2022, 3:32:12 AM","5508","12.99",""
"4/18/2022, 10:34:06 AM","8220","12.99",""
"4/18/2022, 4:36:15 PM","10365","12.99",""
"4/18/2022, 10:36:26 PM","10804","12.99",""
"4/19/2022, 4:39:59 AM","6410","12.99",""
"4/19/2022, 10:49:43 AM","9177","12.99",""
"4/19/2022, 4:54:23 PM","10044","12.99",""
"4/19/2022, 10:55:07 PM","7107","12.99",""
"4/20/2022, 4:58:39 AM","8085","12.99",""
"4/20/2022, 11:03:01 AM","9381","12.99",""
"4/20/2022, 5:08:17 PM","11047","12.99",""
"4/20/2022, 11:09:23 PM","11089","12.99",""
"4/21/2022, 5:14:08 AM","10657","12.99",""
"4/21/2022, 11:23:17 AM","7610","12.99",""
"4/21/2022, 5:25:41 PM","10015","12.99",""
"4/21/2022, 11:26:16 PM","10137","12.99",""
"4/22/2022, 5:54:44 AM","5633","12.99",""
"4/22/2022, 12:07:31 PM","8278","12.99",""
"4/22/2022, 6:10:28 PM","5859","12.99",""
"4/23/2022, 12:11:21 AM","7029","12.99",""
"4/23/2022, 6:13:54 AM","8279","12.99",""
"4/23/2022, 12:43:05 PM","10231","12.99",""
"4/23/2022, 6:44:32 PM","10957","12.99",""
"4/24/2022, 12:45:20 AM","6811","12.99",""
"4/24/2022, 6:49:26 AM","8621","12.99",""
"4/24/2022, 12:53:10 PM","9692","12.99",""
"4/24/2022, 6:53:54 PM","11541","12.99",""
"4/25/2022, 12:54:40 AM","10792","12.99",""
"4/25/2022, 1:11:33 PM","12520","12.99",""
"4/25/2022, 7:12:31 PM","13687","12.99",""
"4/26/2022, 1:12:35 AM","13351","12.99",""
"4/26/2022, 7:15:42 AM","12946","12.99",""
"4/26/2022, 1:16:49 PM","13744","12.99",""
"4/26/2022, 7:18:54 PM","14520","12.99",""
"4/27/2022, 1:19:15 AM","7338","12.99",""
"4/27/2022, 7:21:26 AM","9989","12.99",""
"4/27/2022, 1:28:32 PM","11069","12.99",""
"4/27/2022, 7:30:36 PM","12708","12.99",""
"4/28/2022, 1:32:56 AM","12426","12.99",""
"4/28/2022, 7:37:22 AM","12352","12.99",""
"4/28/2022, 1:42:46 PM","8552","12.99",""
"4/28/2022, 7:47:55 PM","10090","12.99",""
"4/29/2022, 1:48:12 AM","10380","12.99",""
"4/29/2022, 7:53:03 AM","11784","12.99",""
"4/29/2022, 1:58:53 PM","12740","12.99",""
"4/29/2022, 8:03:25 PM","8045","12.99",""
"4/30/2022, 2:03:46 AM","8588","12.99",""
"4/30/2022, 8:07:07 AM","9755","12.99",""
"4/30/2022, 2:25:51 PM","7693","12.99",""
"4/30/2022, 8:27:17 PM","6150","12.99",""
"5/1/2022, 2:29:05 AM","4180","12.99",""
"5/1/2022, 8:30:54 AM","6246","12.99",""
"5/1/2022, 2:35:22 PM","4656","12.99",""
"5/1/2022, 8:36:57 PM","4560","12.99",""
"5/2/2022, 2:38:44 AM","4954","12.99",""
"5/2/2022, 8:42:04 AM","4428","12.99",""
"5/2/2022, 2:53:14 PM","4092","12.99",""
"5/2/2022, 8:54:14 PM","4707","12.99",""
"5/3/2022, 2:57:00 AM","5091","12.99",""
"5/3/2022, 9:01:20 AM","6134","12.99",""
"5/3/2022, 3:21:21 PM","7841","12.99",""
"5/3/2022, 9:22:13 PM","8984","12.99",""
"5/4/2022, 3:23:13 AM","8605","12.99",""
"5/4/2022, 9:40:18 AM","6111","12.99",""
"5/4/2022, 4:02:40 PM","7276","12.99",""
"5/4/2022, 10:14:40 PM","6568","12.99",""
"5/5/2022, 4:16:39 AM","6639","12.99",""
"5/5/2022, 10:22:08 AM","8778","12.99",""
"5/5/2022, 4:43:05 PM","5184","12.99",""
"5/5/2022, 10:45:32 PM","6042","12.99",""
"5/6/2022, 4:49:18 AM","6537","12.99",""
"5/6/2022, 10:52:10 AM","8756","12.99",""
"5/6/2022, 5:09:40 PM","6352","12.99",""
"5/6/2022, 11:44:40 PM","6718","12.99",""
"5/7/2022, 5:52:29 AM","7595","12.99",""
"5/7/2022, 11:58:04 AM","9629","12.99",""
"5/7/2022, 6:09:02 PM","10369","12.99",""
"5/8/2022, 12:09:35 AM","10380","12.99",""
"5/8/2022, 6:11:08 AM","10309","12.99",""
"5/8/2022, 12:15:47 PM","7486","12.99",""
"5/8/2022, 6:24:17 PM","9058","12.99",""
"5/9/2022, 12:41:56 AM","9344","12.99",""
"5/9/2022, 6:43:38 AM","10592","12.99",""
"5/9/2022, 12:52:27 PM","11568","12.99",""
"5/9/2022, 6:55:01 PM","13109","12.99",""
"5/10/2022, 1:29:06 AM","12274","12.99",""
"5/10/2022, 7:33:09 AM","12255","12.99",""
"5/10/2022, 1:38:51 PM","13308","12.99",""
"5/10/2022, 8:01:45 PM","9461","12.99",""
"5/11/2022, 2:32:51 AM","9436","12.99",""
"5/11/2022, 8:34:36 AM","6088","12.99",""
"5/11/2022, 2:39:02 PM","6313","12.99",""
"5/11/2022, 9:06:30 PM","8146","12.99",""
"5/12/2022, 3:37:05 AM","8092","12.99",""
"5/12/2022, 9:39:53 AM","10012","12.99",""
"5/12/2022, 3:51:40 PM","11379","12.99",""
"5/12/2022, 10:18:18 PM","11546","12.99",""
"5/13/2022, 4:53:23 AM","11072","12.99",""
"5/13/2022, 10:56:59 AM","12179","12.99",""
"5/13/2022, 5:17:12 PM","13172","12.99",""
"5/14/2022, 12:10:54 AM","12695","12.99",""
"5/14/2022, 7:01:15 AM","7043","12.99",""
"5/14/2022, 1:07:17 PM","8388","12.99",""
"5/14/2022, 7:52:47 PM","10520","12.99",""
"5/15/2022, 2:39:44 AM","10106","12.99",""
"5/15/2022, 8:49:07 AM","11273","12.99",""
"5/15/2022, 2:51:55 PM","12421","12.99",""
"5/15/2022, 9:36:15 PM","13854","12.99",""
"5/16/2022, 4:50:30 AM","13099","12.99",""
"5/16/2022, 11:43:23 AM","13599","12.99",""
"5/16/2022, 6:07:41 PM","14991","12.99",""
"5/17/2022, 1:16:48 AM","14381","12.99",""
"5/17/2022, 8:14:41 AM","14301","12.99",""
"5/17/2022, 2:29:02 PM","14396","12.99",""
"5/17/2022, 8:53:53 PM","15327","12.99",""
"5/18/2022, 4:06:03 AM","6615","12.99",""
"5/18/2022, 11:14:25 AM","6309","12.99",""
"5/18/2022, 5:19:26 PM","9143","12.99",""
"5/18/2022, 11:45:36 PM","9473","12.99",""
"5/19/2022, 6:54:53 AM","9953","12.99",""
"5/19/2022, 1:55:52 PM","11836","12.99",""
"5/19/2022, 8:21:22 PM","7469","12.99",""
"5/20/2022, 2:48:26 AM","8190","12.99",""
"5/20/2022, 9:37:19 AM","9554","12.99",""
"5/20/2022, 4:18:05 PM","7664","12.99",""
"5/20/2022, 10:36:58 PM","9186","12.99",""
"5/21/2022, 6:02:11 AM","9360","12.99",""
"5/21/2022, 1:25:39 PM","11138","12.99",""
"5/21/2022, 8:22:33 PM","12142","12.99",""
"5/22/2022, 3:15:42 AM","11470","12.99",""
"5/22/2022, 10:38:27 AM","11968","12.99",""
"5/22/2022, 5:33:19 PM","13538","12.99",""
"5/22/2022, 11:59:20 PM","13619","12.99",""
"5/23/2022, 6:44:10 AM","13431","12.99",""
"5/23/2022, 1:28:41 PM","6283","12.99",""
"5/23/2022, 8:36:17 PM","7714","12.99",""
"5/24/2022, 4:16:53 AM","9141","12.99",""
"5/24/2022, 11:40:22 AM","10426","12.99",""
"5/24/2022, 6:15:18 PM","7106","12.99",""
"5/25/2022, 12:51:07 AM","8432","12.99",""
"5/25/2022, 8:15:24 AM","9943","12.99",""
"5/25/2022, 4:14:10 PM","6887","12.99",""
"5/26/2022, 12:28:29 AM","8710","12.99",""
"5/26/2022, 8:29:55 AM","6369","12.99",""
"5/26/2022, 4:24:41 PM","7508","12.99",""
"5/27/2022, 12:28:39 AM","9694","12.99",""
"5/27/2022, 8:47:10 AM","6975","12.99",""
"5/27/2022, 5:15:44 PM","5915","12.99",""
"5/28/2022, 1:58:42 AM","6806","12.99",""
"5/28/2022, 10:33:38 AM","9481","12.99",""
"5/28/2022, 6:58:43 PM","11021","12.99",""
"5/29/2022, 3:28:03 AM","10236","12.99",""
"5/29/2022, 11:59:24 AM","6964","12.99",""
"5/29/2022, 8:25:59 PM","6147","12.99",""
"5/30/2022, 5:06:24 AM","6671","12.99",""
"5/30/2022, 2:09:45 PM","10437","12.99",""
"5/30/2022, 10:54:58 PM","7170","12.99",""
"5/31/2022, 7:27:53 AM","9621","12.99",""
"5/31/2022, 4:17:57 PM","6708","12.99",""
"6/1/2022, 1:09:07 AM","8103","12.99",""
"6/1/2022, 10:08:21 AM","10377","12.99",""
"6/1/2022, 7:02:55 PM","11939","12.99",""
"6/2/2022, 4:04:39 AM","11278","12.99",""
"6/2/2022, 1:08:03 PM","12341","12.99",""
"6/2/2022, 9:44:08 PM","13341","12.99",""
"6/3/2022, 6:18:21 AM","6013","12.99",""
"6/3/2022, 3:37:29 PM","8320","12.99",""
"6/4/2022, 1:15:21 AM","9713","12.99",""
"6/4/2022, 10:26:08 AM","4472","12.99",""
"6/4/2022, 7:44:49 PM","4645","12.99",""
"6/5/2022, 5:12:53 AM","6115","12.99",""
"6/5/2022, 2:24:55 PM","8745","12.99",""
"6/5/2022, 11:29:24 PM","7426","12.99",""
"6/6/2022, 8:59:28 AM","8558","12.99",""
"6/6/2022, 6:31:15 PM","5582","12.99",""
"6/7/2022, 4:26:15 AM","6857","12.99",""
"6/7/2022, 2:18:01 PM","9190","12.99",""
"6/8/2022, 12:04:01 AM","10729","12.99",""
"6/8/2022, 10:14:18 AM","5260","12.99",""
"6/8/2022, 8:39:24 PM","8366","12.99",""
"6/9/2022, 6:51:01 AM","9564","12.99",""
"6/9/2022, 5:12:17 PM","11232","12.99",""
"6/10/2022, 3:19:29 AM","11311","12.99",""
"6/10/2022, 1:42:28 PM","12535","12.99",""
"6/11/2022, 12:21:48 AM","7987","12.99",""
"6/11/2022, 11:46:46 AM","10426","12.99",""
"6/11/2022, 10:52:57 PM","11635","12.99",""
"6/12/2022, 9:19:03 AM","11282","12.99",""
"6/12/2022, 7:18:56 PM","9502","12.99",""
"6/13/2022, 6:23:28 AM","10360","12.99",""
"6/13/2022, 5:32:58 PM","13257","12.99",""
"6/14/2022, 4:56:26 AM","12737","12.99",""
"6/14/2022, 4:00:07 PM","13965","8.99",""
"6/15/2022, 3:23:10 AM","6312","8.99",""
"6/15/2022, 2:27:21 PM","3104","8.99",""
"6/16/2022, 1:41:17 AM","2262","8.99",""
"6/16/2022, 12:50:54 PM","1064","8.99",""
"6/16/2022, 10:04:02 PM","1316","8.99",""
"6/17/2022, 7:33:28 AM","1213","8.99",""
"6/17/2022, 4:04:25 PM","1759","8.99",""
"6/18/2022, 1:19:11 AM","1460","8.99",""
"6/18/2022, 10:44:27 AM","2461","8.99",""
"6/18/2022, 10:28:25 PM","1549","8.99",""
"6/19/2022, 7:25:14 AM","1625","8.99",""
"6/19/2022, 3:56:01 PM","1476","8.99",""
"6/20/2022, 12:42:33 AM","1829","8.99",""
"6/20/2022, 9:20:47 AM","1621","8.99",""
"6/20/2022, 6:01:57 PM","1237","8.99",""
"6/21/2022, 2:53:10 AM","1351","8.99",""
"6/21/2022, 11:15:45 AM","1217","8.99",""
"6/21/2022, 7:00:27 PM","1069","8.99",""
"6/22/2022, 3:11:34 AM","1262","8.99",""
"6/22/2022, 12:10:24 PM","1596","8.99",""
"6/22/2022, 9:26:12 PM","1384","",""
"6/23/2022, 6:39:15 AM","1588","",""
"6/23/2022, 3:41:41 PM","2287","",""
"6/24/2022, 2:41:42 AM","2782","",""
"6/24/2022, 2:00:54 PM","3371","",""
"6/25/2022, 1:31:59 AM","4226","",""
"6/25/2022, 1:40:19 PM","5805","",""
"6/26/2022, 1:19:47 AM","5848","",""
"6/26/2022, 12:48:39 PM","7434","",""
"6/27/2022, 12:07:04 AM","8303","",""
"6/27/2022, 11:48:15 AM","9516","",""
"6/27/2022, 10:58:10 PM","10776","",""
"6/28/2022, 10:15:05 AM","10534","",""
"6/28/2022, 9:47:20 PM","11755","",""
"6/29/2022, 9:34:12 AM","11533","",""
"6/29/2022, 9:30:54 PM","12810","",""
"6/30/2022, 9:38:49 AM","11923","",""
"6/30/2022, 9:22:29 PM","13590","",""
"7/1/2022, 9:12:16 AM","12263","",""
"7/2/2022, 5:57:57 PM","13271","",""
"7/3/2022, 12:36:56 AM","12925","",""
"7/3/2022, 6:37:29 AM","12248","",""
"7/3/2022, 12:37:29 PM","6907","",""
"7/3/2022, 7:46:54 PM","10160","",""
"7/4/2022, 8:25:07 AM","11281","",""
"7/4/2022, 2:52:41 PM","12245","",""
"7/5/2022, 1:08:20 AM","12848","",""
"7/5/2022, 4:21:32 PM","13436","",""
"7/5/2022, 10:22:36 PM","14075","",""
"7/6/2022, 4:23:20 AM","13101","",""
"7/6/2022, 10:23:34 AM","13204","",""
"7/6/2022, 4:49:43 PM","14200","",""
"7/6/2022, 10:50:39 PM","14281","",""
"7/7/2022, 4:51:32 AM","13677","",""
"7/7/2022, 10:57:33 AM","13688","",""
"7/7/2022, 5:07:05 PM","14596","",""
"7/7/2022, 11:07:37 PM","14585","",""
"7/8/2022, 5:08:32 AM","13735","",""
"7/8/2022, 11:15:25 AM","13983","",""
"7/8/2022, 5:25:14 PM","14312","",""
"7/8/2022, 11:26:05 PM","14231","",""
"7/9/2022, 5:27:04 AM","13621","",""
"7/9/2022, 11:31:11 AM","13616","",""
"7/9/2022, 5:32:10 PM","14145","",""
"7/9/2022, 11:33:09 PM","14095","",""
"7/10/2022, 5:34:16 AM","13307","",""
"7/10/2022, 11:35:46 AM","13682","",""
"7/10/2022, 5:37:15 PM","14120","",""
"7/10/2022, 11:38:23 PM","14472","",""
"7/11/2022, 5:38:28 AM","14138","",""
"7/11/2022, 11:56:14 AM","14363","",""
"7/11/2022, 6:39:42 PM","15076","",""
"7/12/2022, 1:05:28 AM","14911","",""
"7/12/2022, 7:06:15 AM","15215","",""
"7/12/2022, 1:07:42 PM","15559","",""
"7/12/2022, 7:08:48 PM","16769","",""
"7/13/2022, 1:10:10 AM","16359","",""
"7/13/2022, 7:10:16 AM","16248","",""
"7/13/2022, 1:11:56 PM","16390","",""
"7/13/2022, 7:13:10 PM","17227","",""
"7/14/2022, 1:13:34 AM","16940","",""
"7/14/2022, 7:14:09 AM","16446","",""
"7/14/2022, 1:15:33 PM","16464","",""
"7/14/2022, 7:16:34 PM","16422","",""
"7/15/2022, 1:17:35 AM","15846","",""
"7/15/2022, 7:18:16 AM","15707","",""
"7/15/2022, 1:21:13 PM","15843","",""
"7/15/2022, 7:28:07 PM","15979","",""
"7/16/2022, 1:28:23 AM","15760","",""
"7/16/2022, 7:29:14 AM","15405","",""
"7/16/2022, 1:29:50 PM","15414","",""
"7/16/2022, 7:31:28 PM","15529","",""
"7/17/2022, 1:32:27 AM","14919","",""
"7/17/2022, 7:33:17 AM","14843","",""
"7/17/2022, 1:34:19 PM","15131","",""
"7/17/2022, 7:35:35 PM","15443","",""
"7/18/2022, 1:35:57 AM","15448","",""
"7/18/2022, 7:36:21 AM","15455","",""
"7/18/2022, 1:37:56 PM","15627","",""
"7/18/2022, 7:41:11 PM","15972","",""
"7/19/2022, 1:42:16 AM","15584","",""
"7/19/2022, 7:42:18 AM","15649","",""
"7/19/2022, 1:43:42 PM","15883","",""
"7/19/2022, 7:45:53 PM","16214","",""
"7/20/2022, 1:46:47 AM","15909","",""
"7/20/2022, 7:47:15 AM","15817","",""
"7/20/2022, 1:48:51 PM","16075","",""
"7/20/2022, 7:49:59 PM","16349","",""
"7/21/2022, 1:51:23 AM","16091","",""
"7/21/2022, 7:52:20 AM","16033","",""
"7/21/2022, 1:53:33 PM","16152","",""
"7/21/2022, 7:55:06 PM","16449","",""
"7/22/2022, 1:55:41 AM","16120","",""
"7/22/2022, 7:56:21 AM","16162","",""
"7/22/2022, 1:57:03 PM","16466","",""
"7/22/2022, 7:57:57 PM","16544","",""
"7/23/2022, 1:59:11 AM","16192","",""
"7/23/2022, 7:59:19 AM","16205","",""
"7/23/2022, 1:59:51 PM","16260","",""
"7/23/2022, 8:00:45 PM","16458","",""
"7/24/2022, 2:01:47 AM","15951","",""
"7/24/2022, 8:02:14 AM","15852","",""
"7/24/2022, 2:03:03 PM","15858","",""
"7/24/2022, 8:05:07 PM","16027","",""
"7/25/2022, 2:06:33 AM","15662","",""
"7/25/2022, 8:07:20 AM","15535","",""
"7/25/2022, 2:08:29 PM","16346","",""
"7/25/2022, 8:28:09 PM","16992","",""
"7/26/2022, 2:28:32 AM","16657","",""
"7/26/2022, 8:29:15 AM","16938","",""
"7/26/2022, 2:29:58 PM","17036","",""
"7/26/2022, 8:30:40 PM","17393","",""
"7/27/2022, 2:31:31 AM","16934","",""
"7/27/2022, 8:32:33 AM","17175","",""
"7/27/2022, 2:33:33 PM","17287","",""
"7/27/2022, 8:34:24 PM","17482","",""
"7/28/2022, 2:35:17 AM","17222","",""
"7/28/2022, 8:35:23 AM","17214","",""
"7/28/2022, 2:36:32 PM","17465","",""
"7/28/2022, 8:37:40 PM","17661","",""
"7/29/2022, 2:38:28 AM","17180","",""
"7/29/2022, 8:39:56 AM","17442","",""
"7/29/2022, 2:41:14 PM","17566","",""
"7/29/2022, 8:42:10 PM","17593","",""
"7/30/2022, 2:42:36 AM","17063","",""
"7/30/2022, 8:43:35 AM","17085","",""
